uic_1,country_1,name_1,lon_1,lat_1,uic_2,country_2,name_2,lon_2,lat_2,match
8059842,DE,ALBRECHTSHAUS,513831N,105545E,8059842,DE,Albrechtshaus,513831N,105545E,1
8059842,DE,ALBRECHTSHAUS,513831N,105545E,8301863,IT,Albuzzano,451020N,091542E,0
8301863,IT,ALBUZZANO,451020N,091542E,8301863,IT,Albuzzano,451020N,091542E,1
8301863,IT,ALBUZZANO,451020N,091542E,8758939,FR,"Allegre Maison Retraite",451152N,034253E,0
8758939,FR,"ALLEGRE MAISON RETRA",451152N,034253E,8758939,FR,"Allegre Maison Retraite",451152N,034253E,1
8758939,FR,"ALLEGRE MAISON RETRA",451152N,034253E,8005240,DE,Allendorf(Eder),510016N,084825E,0
8005240,DE,"ALLENDORF EDER BF",510133N,084037E,8005240,DE,Allendorf(Eder),510016N,084825E,1
8005240,DE,"ALLENDORF EDER BF",510133N,084037E,8776955,FR,Allex,444543N,045516E,0
8776955,FR,ALLEX,444543N,045516E,8776955,FR,Allex,444543N,045516E,1
8776955,FR,ALLEX,444543N,045516E,8763993,FR,"Alteckendorf (Eckendorf)",484724N,073607E,0
8763993,FR,"ALTECKENDORF ECKENDO",484724N,073607E,8763993,FR,"Alteckendorf (Eckendorf)",484724N,073607E,1
8763993,FR,"ALTECKENDORF ECKENDO",484724N,073607E,8763994,FR,"Alteckendorf (Mairie)",484733N,073541E,0
8763994,FR,"ALTECKENDORF MAIRIE",484733N,073541E,8763994,FR,"Alteckendorf (Mairie)",484733N,073541E,1
8763994,FR,"ALTECKENDORF MAIRIE",484733N,073541E,8763995,FR,"Alteckendorf (Abri)",484744N,073517E,0
8763995,FR,"ALTECKENDORF-ALTDORF (ABRI)",484744N,073517E,8763995,FR,"Alteckendorf (Abri)",484744N,073517E,1
8763995,FR,"ALTECKENDORF-ALTDORF (ABRI)",484744N,073517E,8739575,FR,"Ambert Ville",453348N,034409E,0
8739575,FR,"AMBERT VILLE",453348N,034409E,8739575,FR,"Ambert Ville",453348N,034409E,1
8739575,FR,"AMBERT VILLE",453348N,034409E,8301527,IT,Ambivere-Mapello,454308N,093257E,0
8301527,IT,AMBIVERE-MAPELLO,454319N,093301E,8301527,IT,Ambivere-Mapello,454308N,093257E,1
8301527,IT,AMBIVERE-MAPELLO,454319N,093301E,8738127,FR,Amécourt-Talmontier,492311N,014422E,0
8738127,FR,"AMECOURT TALMONTIER",492311N,014422E,8738127,FR,Amécourt-Talmontier,492311N,014422E,1
8738127,FR,"AMECOURT TALMONTIER",492311N,014422E,8020159,DE,Amerang,475909N,121822E,0
8020159,DE,AMERANG,475909N,121822E,8020159,DE,Amerang,475909N,121822E,1
8020159,DE,AMERANG,475909N,121822E,8758843,FR,"Amiens cité scolaire",495244N,021758E,0
8758843,FR,"AMIENS CITE SCOLAIRE",495244N,021758E,8758843,FR,"Amiens cité scolaire",495244N,021758E,1
8758843,FR,"AMIENS CITE SCOLAIRE",495244N,021758E,8758842,FR,"Amiens cité universitaire",495228N,021613E,0
8758842,FR,"AMIENS CITE UNIVERSITAIRE",495228N,021613E,8758842,FR,"Amiens cité universitaire",495228N,021613E,1
8758842,FR,"AMIENS CITE UNIVERSITAIRE",495228N,021613E,8752242,FR,"Amiens gare routière",495331N,021831E,0
8752242,FR,"AMIENS GARE ROUTIERE",495331N,021831E,8752242,FR,"Amiens gare routière",495331N,021831E,1
8752242,FR,"AMIENS GARE ROUTIERE",495331N,021831E,8763554,FR,"Hôpital Sud",495222N,021519E,0
8763554,FR,"AMIENS HOPITAL SUD",495222N,021519E,8763554,FR,"Hôpital Sud",495222N,021519E,1
8763554,FR,"AMIENS HOPITAL SUD",495222N,021519E,8771991,FR,Ampilly-le-Sec,474822N,043141E,0
8771991,FR,"AMPILLY LE SEC",474822N,043141E,8771991,FR,Ampilly-le-Sec,474822N,043141E,1
8771991,FR,"AMPILLY LE SEC",474822N,043141E,8307114,IT,"Ancona Stadio",433358N,133114E,0
8307114,IT,"ANCONA STADIO",433358N,133114E,8307114,IT,"Ancona Stadio",433358N,133114E,1
8307114,IT,"ANCONA STADIO",433358N,133114E,8746498,FR,Andiran,440540N,001647E,0
8746498,FR,ANDIRAN,440540N,001647E,8746498,FR,Andiran,440540N,001647E,1
8746498,FR,ANDIRAN,440540N,001647E,8762002,FR,Anglars-Juillac,442935N,011235E,0
8762002,FR,"ANGLARS JUILLAC",442935N,011235E,8762002,FR,Anglars-Juillac,442935N,011235E,1
8762002,FR,"ANGLARS JUILLAC",442935N,011235E,8043204,DE,Annenheide,530126N,083901E,0
8043204,DE,ANNENHEIDE,530123N,083903E,8043204,DE,Annenheide,530126N,083901E,1
8043204,DE,ANNENHEIDE,530123N,083903E,8761120,FR,Anos,425331N,003739E,0
8761120,FR,ANOS,432359N,001659W,8761120,FR,Anos,425331N,003739E,1
8761120,FR,ANOS,432359N,001659W,8301453,IT,"Anzano del Parco",454409N,091022E,0
8301453,IT,"ANZANO DEL PARCO",454554N,091210E,8301453,IT,"Anzano del Parco",454409N,091022E,1
8301453,IT,"ANZANO DEL PARCO",454554N,091210E,8740557,FR,"Anzeling Carrefour",491604N,062849E,0
8740557,FR,"ANZELING CARREFOUR",491604N,062849E,8740557,FR,"Anzeling Carrefour",491604N,062849E,1
8740557,FR,"ANZELING CARREFOUR",491604N,062849E,8311024,IT,Apricena,414642N,152255E,0
8311024,IT,APRICENA,414642N,152255E,8311024,IT,Apricena,414642N,152255E,1
8311024,IT,APRICENA,414642N,152255E,8717479,FR,"Aragnouet mairie",424720N,001352E,0
8717479,FR,"ARAGNOUET MAIRIE",424720N,001352E,8717479,FR,"Aragnouet mairie",424720N,001352E,1
8717479,FR,"ARAGNOUET MAIRIE",424720N,001352E,8744268,FR,"Arcambal Mairie",442716N,013048E,0
8744268,FR,"ARCAMBAL MAIRIE",442716N,013048E,8744268,FR,"Arcambal Mairie",442716N,013048E,1
8744268,FR,"ARCAMBAL MAIRIE",442716N,013048E,8757510,FR,Arçay,465815N,000052E,0
8757510,FR,ARCAY,465815N,000052E,8757510,FR,Arçay,465815N,000052E,1
8757510,FR,ARCAY,465815N,000052E,8301608,IT,Arcene,453434N,093650E,0
8301608,IT,ARCENE,453428N,093619E,8301608,IT,Arcene,453434N,093650E,1
8301608,IT,ARCENE,453428N,093619E,8301203,IT,Arcisate,455129N,085145E,0
8301203,IT,ARCISATE,415944N,122907E,8301203,IT,Arcisate,455129N,085145E,1
8301203,IT,ARCISATE,415944N,122907E,8301427,IT,Ardenno-Masino,460942N,093901E,0
8301427,IT,ARDENNO-MASINO,460942N,093905E,8301427,IT,Ardenno-Masino,460942N,093901E,1
8301427,IT,ARDENNO-MASINO,460942N,093905E,8301947,IT,"Arena Po",450455N,092137E,0
8301947,IT,"ARENA PO",450455N,092137E,8301947,IT,"Arena Po",450455N,092137E,1
8301947,IT,"ARENA PO",450455N,092137E,8731452,FR,"Argent sur Sauldre",473327N,022651E,0
8731452,FR,"ARGENT SUR SAULDRE",473259N,022700E,8731452,FR,"Argent sur Sauldre",473327N,022651E,1
8731452,FR,"ARGENT SUR SAULDRE",473259N,022700E,8720156,FR,Argenton/CR-Lep,463513N,013011E,0
8720156,FR,"ARGENTON S/CREUSE",463513N,013011E,8720156,FR,Argenton/CR-Lep,463513N,013011E,1
8720156,FR,"ARGENTON S/CREUSE",463513N,013011E,8749572,FR,"Aristide Briand Noctilien",484205N,022204E,0
8749572,FR,"ARISTIDE BRIAND NOCTILIEN",484205N,022204E,8749572,FR,"Aristide Briand Noctilien",484205N,022204E,1
8749572,FR,"ARISTIDE BRIAND NOCTILIEN",484205N,022204E,8740750,FR,"Arrest Usine Melius",452333N,031908E,0
8740750,FR,"ARREST USINE MELIUS",452333N,031908E,8740750,FR,"Arrest Usine Melius",452333N,031908E,1
8740750,FR,"ARREST USINE MELIUS",452333N,031908E,8746516,FR,Arros,430828N,003602E,0
8746516,FR,ARROS,430828N,003602W,8746516,FR,Arros,430828N,003602E,1
8746516,FR,ARROS,430828N,003602W,8712405,FR,"Artigues 47",441510N,004127E,0
8712405,FR,ARTIGUES,430601N,000231W,8712405,FR,"Artigues 47",441510N,004127E,1
8712405,FR,ARTIGUES,430601N,000231W,8767807,FR,Artigues,425723N,001333E,0
8767807,FR,ARTIGUES,425723N,001333E,8767807,FR,Artigues,425723N,001333E,1
8767807,FR,ARTIGUES,425723N,001333E,8746362,FR,"Arzviller Fontaines",484307N,071005E,0
8746362,FR,"ARZVILLER FONTAINES",484307N,071005E,8746362,FR,"Arzviller Fontaines",484307N,071005E,1
8746362,FR,"ARZVILLER FONTAINES",484307N,071005E,8738113,FR,Asnières,485420N,021658E,0
8738113,FR,ASNIERES,485420N,021658E,8738113,FR,Asnières,485420N,021658E,1
8738113,FR,ASNIERES,485420N,021658E,8760653,FR,"Asnières Noctilien",485423N,021709E,0
8760653,FR,"ASNIERES NOCTILIEN",485423N,021709E,8760653,FR,"Asnières Noctilien",485423N,021709E,1
8760653,FR,"ASNIERES NOCTILIEN",485423N,021709E,8301847,IT,Asola,451304N,102407E,0
8301847,IT,ASOLA,451313N,102407E,8301847,IT,Asola,451304N,102407E,1
8301847,IT,ASOLA,451313N,102407E,8764192,FR,"Aspach-BS malakov",474640N,070811E,0
8764192,FR,"ASPACH BS MALAKOV",474640N,070811E,8764192,FR,"Aspach-BS malakov",474640N,070811E,1
8764192,FR,"ASPACH BS MALAKOV",474640N,070811E,8764191,FR,"Aspach-ht ch gare",474630N,070748E,0
8764191,FR,"ASPACH HT CH GARE",474630N,070748E,8764191,FR,"Aspach-ht ch gare",474630N,070748E,1
8764191,FR,"ASPACH HT CH GARE",474630N,070748E,8764190,FR,"Aspach-le-haut D103/D34",474635N,070801E,0
8764190,FR,"ASPACH LE HAUT D",474635N,070801E,8764190,FR,"Aspach-le-haut D103/D34",474635N,070801E,1
8764190,FR,"ASPACH LE HAUT D",474635N,070801E,8312808,IT,"Assemini Santa Lucia",391727N,085921E,0
8312808,IT,"ASSEMINI SANTA LUCIA",391727N,085921E,8312808,IT,"Assemini Santa Lucia",391727N,085921E,1
8312808,IT,"ASSEMINI SANTA LUCIA",391727N,085921E,8754525,FR,Athis-Mons,484244N,022411E,0
8754525,FR,"ATHIS MONS",484244N,022411E,8754525,FR,Athis-Mons,484244N,022411E,1
8754525,FR,"ATHIS MONS",484244N,022411E,8759057,FR,"Athis mons noctilien",484245N,022409E,0
8759057,FR,"ATHIS MONS NOCTILIEN",484245N,022409E,8759057,FR,"Athis mons noctilien",484245N,022409E,1
8759057,FR,"ATHIS MONS NOCTILIEN",484245N,022409E,8741461,FR,Atrium,484825N,021133E,0
8741461,FR,ATRIUM,484825N,021133E,8741461,FR,Atrium,484825N,021133E,1
8741461,FR,ATRIUM,484825N,021133E,8719210,FR,Aubecourt,485944N,062535E,0
8719210,FR,AUBECOURT,485944N,062535E,8719210,FR,Aubecourt,485944N,062535E,1
8719210,FR,AUBECOURT,485944N,062535E,8753509,FR,"Aubenas gare routiere",443601N,042412E,0
8753509,FR,"AUBENAS GARE ROUTIER",443601N,042412E,8753509,FR,"Aubenas gare routiere",443601N,042412E,1
8753509,FR,"AUBENAS GARE ROUTIER",443601N,042412E,8733708,FR,"Aubenas Place de la Paix",443643N,042243E,0
8733708,FR,"AUBENAS PLACE DE LA PAIX",443643N,042243E,8733708,FR,"Aubenas Place de la Paix",443643N,042243E,1
8733708,FR,"AUBENAS PLACE DE LA PAIX",443643N,042243E,8768068,FR,"Aubiat Place Eglise",455839N,031000E,0
8768068,FR,"AUBIAT PLACE EGLISE",455902N,030938E,8768068,FR,"Aubiat Place Eglise",455839N,031000E,1
8768068,FR,"AUBIAT PLACE EGLISE",455902N,030938E,8724023,FR,"Aubignas Pignatelles",443348N,043653E,0
8724023,FR,"AUBIGNAS PIGNATELLES",443348N,043653E,8724023,FR,"Aubignas Pignatelles",443348N,043653E,1
8724023,FR,"AUBIGNAS PIGNATELLES",443348N,043653E,8731451,FR,"Aubigny/nere mail",472903N,022617E,0
8731451,FR,"AUBIGNY SUR NERE",472910N,022557E,8731451,FR,"Aubigny/nere mail",472903N,022617E,1
8731451,FR,"AUBIGNY SUR NERE",472910N,022557E,8758793,FR,"Aubin LEP",443145N,021429E,0
8758793,FR,"AUBIN LEP",443145N,021429E,8758793,FR,"Aubin LEP",443145N,021429E,1
8758793,FR,"AUBIN LEP",443145N,021429E,8760960,FR,"Aubin Place Monteils",443141N,021437E,0
8760960,FR,"AUBIN PLACE MONTEILS",443141N,021437E,8760960,FR,"Aubin Place Monteils",443141N,021437E,1
8760960,FR,"AUBIN PLACE MONTEILS",443141N,021437E,8741778,FR,"Aubusson gare routière",455704N,021005E,0
8741778,FR,"AUBUSSON GARE ROUTIE",455704N,021005E,8741778,FR,"Aubusson gare routière",455704N,021005E,1
8741778,FR,"AUBUSSON GARE ROUTIE",455704N,021005E,8740600,FR,"Audun-le-Roman Hôtel de ville",492151N,055417E,0
8740600,FR,"AUDUN LE ROMAN HOTEL DE VILLE",492151N,055417E,8740600,FR,"Audun-le-Roman Hôtel de ville",492151N,055417E,1
8740600,FR,"AUDUN LE ROMAN HOTEL DE VILLE",492151N,055417E,8756242,FR,"Aulnat Aéroport",454731N,030941E,0
8756242,FR,"AULNAT AEROPORT",454731N,030941E,8756242,FR,"Aulnat Aéroport",454731N,030941E,1
8756242,FR,"AULNAT AEROPORT",454731N,030941E,8727141,FR,Aulnay-sous-Bois,485555N,022942E,0
8727141,FR,"AULNAY SOUS BOIS",485555N,022942E,8727141,FR,Aulnay-sous-Bois,485555N,022942E,1
8727141,FR,"AULNAY SOUS BOIS",485555N,022942E,8759494,FR,"Aulnay sous bois Noctilien",485554N,022939E,0
8759494,FR,"AULNAY SOUS BOIS NOCTILIEN",485554N,022939E,8759494,FR,"Aulnay sous bois Noctilien",485554N,022939E,1
8759494,FR,"AULNAY SOUS BOIS NOCTILIEN",485554N,022939E,8723215,FR,"Aulus les Bains",424723N,012009E,0
8723215,FR,"AULUS LES BAINS PONT",424759N,011959E,8723215,FR,"Aulus les Bains",424723N,012009E,1
8723215,FR,"AULUS LES BAINS PONT",424759N,011959E,8753642,FR,"Autun Lycée Technique",465543N,041312E,0
8753642,FR,"AUTUN LYCEE TECHNIQUE",465543N,041312E,8753642,FR,"Autun Lycée Technique",465543N,041312E,1
8753642,FR,"AUTUN LYCEE TECHNIQUE",465543N,041312E,8747850,FR,"Autun St Jean",465726N,041910E,0
8747850,FR,"AUTUN ST JEAN",465726N,041910E,8747850,FR,"Autun St Jean",465726N,041910E,1
8747850,FR,"AUTUN ST JEAN",465726N,041910E,8742976,FR,"Auxon Route Nationale",480622N,035506E,0
8742976,FR,"AUXON ROUTE NATIONAL",480622N,035506E,8742976,FR,"Auxon Route Nationale",480622N,035506E,1
8742976,FR,"AUXON ROUTE NATIONAL",480622N,035506E,8744369,FR,"Auzeville Tolosan",433154N,012854E,0
8744369,FR,"AUZEVILLE TOLOSAN LEP AGRI.",433154N,012854E,8744369,FR,"Auzeville Tolosan",433154N,012854E,1
8744369,FR,"AUZEVILLE TOLOSAN LEP AGRI.",433154N,012854E,8730469,FR,Avail,465750N,020330E,0
8730469,FR,AVAIL,465736N,020311E,8730469,FR,Avail,465750N,020330E,1
8730469,FR,AVAIL,465736N,020311E,8717762,FR,"Avignonet Mairie",432158N,014724E,0
8717762,FR,"AVIGNONET MAIRIE",432158N,014724E,8717762,FR,"Avignonet Mairie",432158N,014724E,1
8717762,FR,"AVIGNONET MAIRIE",432158N,014724E,8727826,FR,Avilly-St-Léonard,491128N,023149E,0
8727826,FR,"AVILLY ST LEONARD",491154N,023056E,8727826,FR,Avilly-St-Léonard,491128N,023149E,1
8727826,FR,"AVILLY ST LEONARD",491154N,023056E,8740704,FR,"Avricourt Café St Nicolas",483847N,064842E,0
8740704,FR,"AVRICOURT CAF ST NIC",483847N,064842E,8740704,FR,"Avricourt Café St Nicolas",483847N,064842E,1
8740704,FR,"AVRICOURT CAF ST NIC",483847N,064842E,8740705,FR,"Avricourt Rue de Lorraine",483847N,064855E,0
8740705,FR,"AVRICOURT R LORRAINE",483847N,064855E,8740705,FR,"Avricourt Rue de Lorraine",483847N,064855E,1
8740705,FR,"AVRICOURT R LORRAINE",483847N,064855E,8744171,FR,"Ax-les-Thermes Centre",424309N,015040E,0
8744171,FR,"AX THERMES CENTRE",424300N,014959E,8744171,FR,"Ax-les-Thermes Centre",424309N,015040E,1
8744171,FR,"AX THERMES CENTRE",424300N,014959E,8758848,FR,Ayencourt,493737N,023303E,0
8758848,FR,AYENCOURT,493737N,023303E,8758848,FR,Ayencourt,493737N,023303E,1
8758848,FR,AYENCOURT,493737N,023303E,8744361,FR,"Ayguesvives Ticaille",432659N,013609E,0
8744361,FR,"AYGUESVIVES TICAILLE",432659N,013609E,8744361,FR,"Ayguesvives Ticaille",432659N,013609E,1
8744361,FR,"AYGUESVIVES TICAILLE",432659N,013609E,8711029,FR,"Azay-le-Rideau Château",471549N,002802E,0
8711029,FR,"AZAY LE RIDEAU MAIRIE",471549N,002802E,8711029,FR,"Azay-le-Rideau Château",471549N,002802E,1
8711029,FR,"AZAY LE RIDEAU MAIRIE",471549N,002802E,8764403,FR,"Azay rivières",471248N,005531E,0
8764403,FR,"AZAY S/ INDRE LES 2 RIVIERES",471248N,005531E,8764403,FR,"Azay rivières",471248N,005531E,1
8764403,FR,"AZAY S/ INDRE LES 2 RIVIERES",471248N,005531E,8711533,FR,"Azay/Indre le Par",471225N,005605E,0
8711533,FR,"AZAY SUR INDRE",471225N,005605E,8711533,FR,"Azay/Indre le Par",471225N,005605E,1
8711533,FR,"AZAY SUR INDRE",471225N,005605E,8015345,DE,"Aachen Hbf",504604N,060529E,0
8015345,DE,"Aachen Hbf",504604N,060529E,8015345,DE,"Aachen Hbf",504604N,060529E,1
8015345,DE,"Aachen Hbf",504604N,060529E,8031372,DE,"Aachen Schanz",504611N,060425E,0
8031372,DE,"Aachen Schanz",504611N,060425E,8031372,DE,"Aachen Schanz",504611N,060425E,1
8031372,DE,"Aachen Schanz",504611N,060425E,8015199,DE,"Aachen West",504649N,060414E,0
8015199,DE,"Aachen West",504649N,060414E,8015199,DE,"Aachen West",504649N,060414E,1
8015199,DE,"Aachen West",504649N,060414E,8015342,DE,"Aachen Rothe Erde",504612N,060659E,0
8015342,DE,"Aachen-Rothe Erde",504612N,060659E,8015342,DE,"Aachen Rothe Erde",504612N,060659E,1
8015342,DE,"Aachen-Rothe Erde",504612N,060659E,8029549,DE,Aalen,485027N,100546E,0
8029549,DE,"Aalen Hbf",485027N,100546E,8029549,DE,Aalen,485027N,100546E,1
8029549,DE,"Aalen Hbf",485027N,100546E,8731375,FR,Abancourt,494108N,014627E,0
8731375,FR,Abancourt,494108N,014627E,8731375,FR,Abancourt,494108N,014627E,1
8731375,FR,Abancourt,494108N,014627E,8305700,IT,"Abano Terme",452118N,114841E,0
8305700,IT,"Abano Terme",452118N,114841E,8305700,IT,"Abano Terme",452118N,114841E,1
8305700,IT,"Abano Terme",452118N,114841E,8312873,IT,Abbasanta,400736N,084857E,0
8312873,IT,Abbasanta,400736N,084857E,8312873,IT,Abbasanta,400736N,084857E,1
8312873,IT,Abbasanta,400736N,084857E,8731736,FR,Abbeville,500607N,014927E,0
8731736,FR,Abbeville,500607N,014927E,8731736,FR,Abbeville,500607N,014927E,1
8731736,FR,Abbeville,500607N,014927E,8301062,IT,Abbiategrasso,452344N,085508E,0
8301062,IT,Abbiategrasso,452546N,091038E,8301062,IT,Abbiategrasso,452344N,085508E,1
8301062,IT,Abbiategrasso,452546N,091038E,8088401,DE,"Abenden (D)",504015N,062835E,0
8088401,DE,Abenden,504015N,062835E,8088401,DE,"Abenden (D)",504015N,062835E,1
8088401,DE,Abenden,504015N,062835E,8026323,DE,Abensberg,484910N,115047E,0
8026323,DE,Abensberg,484910N,115047E,8026323,DE,Abensberg,484910N,115047E,1
8026323,DE,Abensberg,484910N,115047E,8719140,FR,Aboncourt,491543N,062054E,0
8719140,FR,Aboncourt,491543N,062054E,8719140,FR,Aboncourt,491543N,062054E,1
8719140,FR,Aboncourt,491543N,062054E,8312409,IT,Acate,365947N,142531E,0
8312409,IT,Acate,365947N,142531E,8312409,IT,Acate,365947N,142531E,1
8312409,IT,Acate,365947N,142531E,8307423,IT,Acciano,421034N,134240E,0
8307423,IT,Acciano,421034N,134240E,8307423,IT,Acciano,421034N,134240E,1
8307423,IT,Acciano,421034N,134240E,8767278,FR,Accous,425826N,003634E,0
8767278,FR,Accous,425826N,003634W,8767278,FR,Accous,425826N,003634E,1
8767278,FR,Accous,425826N,003634W,8309215,IT,Acerra,405623N,142222E,0
8309215,IT,Acerra,405623N,142222E,8309215,IT,Acerra,405623N,142222E,1
8309215,IT,Acerra,405623N,142222E,8014283,DE,Achern,483802N,080355E,0
8014283,DE,Achern,483802N,080355E,8014283,DE,Achern,483802N,080355E,1
8014283,DE,Achern,483802N,080355E,8040102,DE,"Achern Stadt",483732N,080403E,0
8040102,DE,"Achern Stadt",483732N,080403E,8040102,DE,"Achern Stadt",483732N,080403E,1
8040102,DE,"Achern Stadt",483732N,080403E,8731674,FR,Acheux-Franleu,500457N,013927E,0
8731674,FR,Acheux-Franleu,500457N,013927E,8731674,FR,Acheux-Franleu,500457N,013927E,1
8731674,FR,Acheux-Franleu,500457N,013927E,8734204,FR,Achiet,500753N,024650E,0
8734204,FR,Achiet,500753N,024650E,8734204,FR,Achiet,500753N,024650E,1
8734204,FR,Achiet,500753N,024650E,8013746,DE,Achim,530057N,090149E,0
8013746,DE,Achim,530057N,090149E,8013746,DE,Achim,530057N,090149E,1
8013746,DE,Achim,530057N,090149E,8047808,DE,Achkarren,480336N,073628E,0
8047808,DE,Achkarren,480336N,073628E,8047808,DE,Achkarren,480336N,073628E,1
8047808,DE,Achkarren,480336N,073628E,8021264,DE,Achmer,522325N,075631E,0
8021264,DE,Achmer,522325N,075631E,8021264,DE,Achmer,522325N,075631E,1
8021264,DE,Achmer,522325N,075631E,8761297,FR,"Achères Grand Cormier Noct.",485718N,020530E,0
8761297,FR,"AchŔres Grand Cormie",485718N,020530E,8761297,FR,"Achères Grand Cormier Noct.",485718N,020530E,1
8761297,FR,"AchŔres Grand Cormie",485718N,020530E,8312328,IT,Acireale,373544N,150942E,0
8312328,IT,Acireale,373544N,150942E,8312328,IT,Acireale,373544N,150942E,1
8312328,IT,Acireale,373544N,150942E,8308715,IT,"Acqua Acetosa",414737N,123701E,0
8308715,IT,"Acqua Acetosa",414737N,123701E,8308715,IT,"Acqua Acetosa",414737N,123701E,1
8308715,IT,"Acqua Acetosa",414737N,123701E,8311722,IT,Acquafredda,400205N,154020E,0
8311722,IT,Acquafredda,400205N,154020E,8311722,IT,Acquafredda,400205N,154020E,1
8311722,IT,Acquafredda,400205N,154020E,8309798,IT,Acquamela,404400N,144620E,0
8309798,IT,Acquamela,404400N,144620E,8309798,IT,Acquamela,404400N,144620E,1
8309798,IT,Acquamela,404400N,144620E,8311736,IT,Acquappesa,392911N,155721E,0
8311736,IT,Acquappesa,392911N,155721E,8311736,IT,Acquappesa,392911N,155721E,1
8311736,IT,Acquappesa,392911N,155721E,8312209,IT,Acquaviva-Casteltermini,373413N,134029E,0
8312209,IT,Acquaviva-Castelterm,373413N,134029E,8312209,IT,Acquaviva-Casteltermini,373413N,134029E,1
8312209,IT,Acquaviva-Castelterm,373413N,134029E,8300867,IT,"Acqui Terme",444020N,082825E,0
8300867,IT,"Acqui Terme",444020N,082825E,8300867,IT,"Acqui Terme",444020N,082825E,1
8300867,IT,"Acqui Terme",444020N,082825E,8013077,DE,Adelebsen,513439N,094536E,0
8013077,DE,Adelebsen,513439N,094536E,8013077,DE,Adelebsen,513439N,094536E,1
8013077,DE,Adelebsen,513439N,094536E,8020403,DE,Adelschlag,485026N,111241E,0
8020403,DE,Adelschlag,485026N,111241E,8020403,DE,Adelschlag,485026N,111241E,1
8020403,DE,Adelschlag,485026N,111241E,8022493,DE,Adelsdorf(Mittelfr),492829N,104113E,0
8022493,DE,Adelsdorf(Mittelfr),492829N,104113E,8022493,DE,Adelsdorf(Mittelfr),492829N,104113E,1
8022493,DE,Adelsdorf(Mittelfr),492829N,104113E,8014165,DE,"Adelsheim Nord",492517N,092333E,0
8014165,DE,"Adelsheim Nord",492517N,092333E,8014165,DE,"Adelsheim Nord",492517N,092333E,1
8014165,DE,"Adelsheim Nord",492517N,092333E,8029647,DE,"Adelsheim Ost",492411N,092342E,0
8029647,DE,"Adelsheim Ost",492411N,092342E,8029647,DE,"Adelsheim Ost",492411N,092342E,1
8029647,DE,"Adelsheim Ost",492411N,092342E,8006725,DE,Adorf(Vogtl),501926N,121538E,0
8006725,DE,Adorf(Vogtl),501926N,121538E,8006725,DE,Adorf(Vogtl),501926N,121538E,1
8006725,DE,Adorf(Vogtl),501926N,121538E,8700147,FR,"Aéroport Charles-de-Gaulle 2",490017N,023417E,0
8700147,FR,"Aeroport Paris-Charl",490017N,023417E,8700147,FR,"Aéroport Charles-de-Gaulle 2",490017N,023417E,1
8700147,FR,"Aeroport Paris-Charl",490017N,023417E,8727149,FR,"Aéroport Charles-de-Gaulle TGV",490014N,023416E,0
8727149,FR,"Aeroport Paris-Charl",490014N,023416E,8727149,FR,"Aéroport Charles-de-Gaulle TGV",490014N,023416E,1
8727149,FR,"Aeroport Paris-Charl",490014N,023416E,8029658,DE,Affaltrach,490816N,092244E,0
8029658,DE,Affaltrach,490816N,092244E,8029658,DE,Affaltrach,490816N,092244E,1
8029658,DE,Affaltrach,490816N,092244E,8311872,IT,"Africo Nuovo",380309N,160838E,0
8311872,IT,"Africo Nuovo",380309N,160838E,8311872,IT,"Africo Nuovo",380309N,160838E,1
8311872,IT,"Africo Nuovo",380309N,160838E,8053400,DE,"Agatharied (D)",474556N,114928E,0
8053400,DE,Agatharied,474556N,114928E,8053400,DE,"Agatharied (D)",474556N,114928E,1
8053400,DE,Agatharied,474556N,114928E,8001192,DE,Agathenburg,533350N,093152E,0
8001192,DE,Agathenburg,533350N,093152E,8001192,DE,Agathenburg,533350N,093152E,1
8001192,DE,Agathenburg,533350N,093152E,8775755,FR,Agay,432552N,065123E,0
8775755,FR,"Agay (St-Raphael)",432552N,065123E,8775755,FR,Agay,432552N,065123E,1
8775755,FR,"Agay (St-Raphael)",432552N,065123E,8778127,FR,Agde,431902N,032756E,0
8778127,FR,Agde,431902N,032756E,8778127,FR,Agde,431902N,032756E,1
8778127,FR,Agde,431902N,032756E,8758600,FR,Agen,441230N,003715E,0
8758600,FR,Agen,441230N,003715E,8758600,FR,Agen,441230N,003715E,1
8758600,FR,Agen,441230N,003715E,8050813,DE,Aglasterhausen,492100N,085927E,0
8050813,DE,Aglasterhausen,492100N,085927E,8050813,DE,Aglasterhausen,492100N,085927E,1
8050813,DE,Aglasterhausen,492100N,085927E,8300804,IT,"Agliano-Castelnuovo Calcea",444710N,081603E,0
8300804,IT,Agliano-Castelnuevo,444710N,081603E,8300804,IT,"Agliano-Castelnuovo Calcea",444710N,081603E,1
8300804,IT,Agliano-Castelnuevo,444710N,081603E,8759515,FR,Agonac,451712N,004455E,0
8759515,FR,Agonac,451712N,004455E,8759515,FR,Agonac,451712N,004455E,1
8759515,FR,Agonac,451712N,004455E,8312216,IT,"Agrigento Centrale",371832N,133503E,0
8312216,IT,"Agrigento Centrale",371832N,133503E,8312216,IT,"Agrigento Centrale",371832N,133503E,1
8312216,IT,"Agrigento Centrale",371832N,133503E,8311705,IT,Agropoli-Castellabate,402105N,150006E,0
8311705,IT,Agropoli-Castellabate,402105N,150006E,8311705,IT,Agropoli-Castellabate,402105N,150006E,1
