uic_1,country_1,name_1,lon_1,lat_1,uic_2,country_2,name_2,lon_2,lat_2,match
8798316,FR,"QUAI DE LA GARE",485013N,022222E,8798316,FR,"QUAI DE LA GARE",485013N,022223E,1
8798316,FR,"QUAI DE LA GARE",485013N,022222E,8798326,FR,"JEAN PIERRE TIMBAUD",485153N,022155E,0
8798326,FR,"JEAN PIERRE TIMBAUD",484633N,022441E,8798326,FR,"JEAN PIERRE TIMBAUD",485153N,022155E,1
8798326,FR,"JEAN PIERRE TIMBAUD",484633N,022441E,8798336,FR,"PLACE GOUNOT",000000N,000000E,0
8798336,FR,"PLACE GOUNOT",484421N,022505E,8798336,FR,"PLACE GOUNOT",000000N,000000E,1
8798336,FR,"PLACE GOUNOT",484421N,022505E,8798361,FR,"PORTE DE PARIS",485549N,022122E,0
8798361,FR,"ST DENIS PTE D PARIS",485430N,022131E,8798361,FR,"PORTE DE PARIS",485549N,022122E,1
8798361,FR,"ST DENIS PTE D PARIS",485430N,022131E,8798394,FR,"PARIS BASTILLE",485111N,022207E,0
8798394,FR,"PARIS BASTILLE",485111N,022210E,8798394,FR,"PARIS BASTILLE",485111N,022207E,1
8798394,FR,"PARIS BASTILLE",485111N,022210E,8798410,FR,"VIRY-CHATILLON BLAZY",484122N,022259E,0
8798410,FR,"VIRY-CHATILLON BLAZY",484104N,022231E,8798410,FR,"VIRY-CHATILLON BLAZY",484122N,022259E,1
8798410,FR,"VIRY-CHATILLON BLAZY",484104N,022231E,8798416,FR,"RIS-ORANGIS JEAN JAURES",483908N,022354E,0
8798416,FR,"RIS-ORANGIS JEAN JAURES",483901N,022424E,8798416,FR,"RIS-ORANGIS JEAN JAURES",483908N,022354E,1
8798416,FR,"RIS-ORANGIS JEAN JAURES",483901N,022424E,8798436,FR,"CORBEIL ESSONNES A CROIZAT",483622N,022758E,0
8798436,FR,"CORBEIL ESSONNES A CROIZAT",483623N,022757E,8798436,FR,"CORBEIL ESSONNES A CROIZAT",483622N,022758E,1
8798436,FR,"CORBEIL ESSONNES A CROIZAT",483623N,022757E,8798442,FR,"BOUSSY ST ANTOINE LE STADE",484126N,023131E,0
8798442,FR,"Boussy St Antoine Le",484120N,023112E,8798442,FR,"BOUSSY ST ANTOINE LE STADE",484126N,023131E,1
8798442,FR,"Boussy St Antoine Le",484120N,023112E,8798444,FR,"PORTE MAILLOT RER C",485241N,021649E,0
8798444,FR,"Paris Pte Maillot",485241N,021649E,8798444,FR,"PORTE MAILLOT RER C",485241N,021649E,1
8798444,FR,"Paris Pte Maillot",485241N,021649E,8798459,FR,"VERNEUIL FAISANDERIE",485857N,015810E,0
8798459,FR,"VERNEUIL FAISANDERIE",485856N,015851E,8798459,FR,"VERNEUIL FAISANDERIE",485857N,015810E,1
8798459,FR,"VERNEUIL FAISANDERIE",485856N,015851E,8798466,FR,"PARC DU TREMBLAY",484939N,022938E,0
8798466,FR,"PARC DU TREMBLAY",484941N,022937E,8798466,FR,"PARC DU TREMBLAY",484939N,022938E,1
8798466,FR,"PARC DU TREMBLAY",484941N,022937E,8798490,FR,"GEORGES DEMESY",484921N,023300E,0
8798490,FR,"VILLIERS M G DEMESY",484923N,023253E,8798490,FR,"GEORGES DEMESY",484921N,023300E,1
8798490,FR,"VILLIERS M G DEMESY",484923N,023253E,8798496,FR,"AVENUE DE GAUMONT",484936N,023259E,0
8798496,FR,"VILLIERS M GAUMONT",484936N,023257E,8798496,FR,"AVENUE DE GAUMONT",484936N,023259E,1
8798496,FR,"VILLIERS M GAUMONT",484936N,023257E,8798508,FR,"NOISY CHAMPS RER DESCARTES",485036N,023454E,0
8798508,FR,"NOISY CHAMPS RER DESCARTES",485036N,023454E,8798508,FR,"NOISY CHAMPS RER DESCARTES",485036N,023454E,1
8798508,FR,"NOISY CHAMPS RER DESCARTES",485036N,023454E,8775835,FR,NOISIEL,485036N,023657E,0
8798527,FR,Noisiel,485037N,023657E,8775835,FR,NOISIEL,485036N,023657E,1
8798527,FR,Noisiel,485037N,023657E,8798553,FR,"TORCY COLLEGE JEAN MONNET",485033N,023850E,0
8798553,FR,"TORCY COLLEGE JEAN MONNET",485033N,023851E,8798553,FR,"TORCY COLLEGE JEAN MONNET",485033N,023850E,1
8798553,FR,"TORCY COLLEGE JEAN MONNET",485033N,023851E,8798561,FR,"LOGNES COLLEGE DU SEGRAIS",485006N,023910E,0
8798561,FR,"LOGNES COLLEGE SEGR",485006N,023909E,8798561,FR,"LOGNES COLLEGE DU SEGRAIS",485006N,023910E,1
8798561,FR,"LOGNES COLLEGE SEGR",485006N,023909E,8798650,FR,"MINISTERE DES FINANCES POPB",485026N,022242E,0
8798650,FR,"PARIS MIN D FINANCES",485026N,022242E,8798650,FR,"MINISTERE DES FINANCES POPB",485026N,022242E,1
8798650,FR,"PARIS MIN D FINANCES",485026N,022242E,8798651,FR,"BOBIGNY NORMANDIE NIEMEN",485445N,022607E,0
8798651,FR,"BOBIGNY NORMANDIE NIEMEN",485446N,022610E,8798651,FR,"BOBIGNY NORMANDIE NIEMEN",485445N,022607E,1
8798651,FR,"BOBIGNY NORMANDIE NIEMEN",485446N,022610E,8798654,FR,"DRANCY CENTRE",485550N,022532E,0
8798654,FR,"DRANCY CENTRE",485525N,022644E,8798654,FR,"DRANCY CENTRE",485550N,022532E,1
8798654,FR,"DRANCY CENTRE",485525N,022644E,8798655,FR,"SEVRAN BEAUDOTTES LUTHER KING",485653N,023154E,0
8798655,FR,"SEVRAN BEAUDOTTES LUTHER KING",485653N,023154E,8798655,FR,"SEVRAN BEAUDOTTES LUTHER KING",485653N,023154E,1
8798655,FR,"SEVRAN BEAUDOTTES LUTHER KING",485653N,023154E,8798656,FR,"VILLEPINTE LE CLOS MONTCELEUX",485715N,023208E,0
8798656,FR,"VILLEPINTE LE CLOS MONTCELEUX",485736N,023205E,8798656,FR,"VILLEPINTE LE CLOS MONTCELEUX",485715N,023208E,1
8798656,FR,"VILLEPINTE LE CLOS MONTCELEUX",485736N,023205E,8798657,FR,"LE CYGNE D ENGHIEN",485741N,021742E,0
8798657,FR,"LE CYGNE D ENGHIEN",485709N,021743E,8798657,FR,"LE CYGNE D ENGHIEN",485741N,021742E,1
8798657,FR,"LE CYGNE D ENGHIEN",485709N,021743E,8798666,FR,MASSENA,454609N,045109E,0
8798666,FR,MASSENA,484918N,022243E,8798666,FR,MASSENA,454609N,045109E,1
8798666,FR,MASSENA,484918N,022243E,8798672,FR,"MIN DE RUNGIS LA MAREE",000000N,000000E,0
8798672,FR,"MIN DE RUNGIS LA MAREE",000000N,000000E,8798672,FR,"MIN DE RUNGIS LA MAREE",000000N,000000E,1
8798672,FR,"MIN DE RUNGIS LA MAREE",000000N,000000E,8798684,FR,BLAZY,484102N,022233E,0
8798684,FR,BLAZY,484102N,022233E,8798684,FR,BLAZY,484102N,022233E,1
8798684,FR,BLAZY,484102N,022233E,8798688,FR,"ETAMPES CROIX DE VERNAILLES",482612N,020934E,0
8798688,FR,"ETAMPES CROIX DE VERNAILLES",482612N,020934E,8798688,FR,"ETAMPES CROIX DE VERNAILLES",482612N,020934E,1
8798688,FR,"ETAMPES CROIX DE VERNAILLES",482612N,020934E,8798690,FR,"TERROIR DE FRANCE - CINECITE",484957N,022323E,0
8798690,FR,"TERROIR DE FRANCE C",484954N,022317E,8798690,FR,"TERROIR DE FRANCE - CINECITE",484957N,022323E,1
8798690,FR,"TERROIR DE FRANCE C",484954N,022317E,8798691,FR,"FOURCHETTE DE BRY",484936N,023025E,0
8798691,FR,"FOURCHETTE DE BRY",484937N,023029E,8798691,FR,"FOURCHETTE DE BRY",484936N,023025E,1
8798691,FR,"FOURCHETTE DE BRY",484937N,023029E,8798692,FR,"VILLIERS SUR MARNE BEAUSEJOUR",484938N,023149E,0
8798692,FR,"VILLIERS SUR MARNE BEAUSEJOUR",484937N,023207E,8798692,FR,"VILLIERS SUR MARNE BEAUSEJOUR",484938N,023149E,1
8798692,FR,"VILLIERS SUR MARNE BEAUSEJOUR",484937N,023207E,8798693,FR,"VILLIERS SUR MARNE FREIDBERG",484948N,023223E,0
8798693,FR,"VILLIERS SUR MARNE FREIDBERG",484949N,023223E,8798693,FR,"VILLIERS SUR MARNE FREIDBERG",484948N,023223E,1
8798693,FR,"VILLIERS SUR MARNE FREIDBERG",484949N,023223E,8798694,FR,"NOISY LE GRAND MONT EST RER",485026N,023307E,0
8798694,FR,"NOISY LE GRAND MONT EST RER",485028N,023251E,8798694,FR,"NOISY LE GRAND MONT EST RER",485026N,023307E,1
8798694,FR,"NOISY LE GRAND MONT EST RER",485028N,023251E,8798700,FR,"CARREFOUR 18 JUIN 40",485714N,021827E,0
8798700,FR,"CARREFOUR JUIN",485643N,021757E,8798700,FR,"CARREFOUR 18 JUIN 40",485714N,021827E,1
8798700,FR,"CARREFOUR JUIN",485643N,021757E,8798717,FR,"LOGNES COURS DES LACS",485030N,023751E,0
8798717,FR,"LOGNES COURS DES LACS",485027N,023808E,8798717,FR,"LOGNES COURS DES LACS",485030N,023751E,1
8798717,FR,"LOGNES COURS DES LACS",485027N,023808E,8798738,FR,"TORCY RER",485019N,023918E,0
8798738,FR,"TORCY RER",485021N,023915E,8798738,FR,"TORCY RER",485019N,023918E,1
8798738,FR,"TORCY RER",485021N,023915E,8798745,FR,"CDG FRIEDLAND",485226N,021748E,0
8798745,FR,"CHARLES DE GAULLE FR",485226N,021753E,8798745,FR,"CDG FRIEDLAND",485226N,021748E,1
8798745,FR,"CHARLES DE GAULLE FR",485226N,021753E,8798751,FR,"LES SABLONS",485251N,021620E,0
8798751,FR,"LES SABLONS",485923N,015258E,8798751,FR,"LES SABLONS",485251N,021620E,1
8798751,FR,"LES SABLONS",485923N,015258E,8798848,FR,"ST NIC",492143N,061150E,0
8798848,FR,"ST NIC",492143N,061150E,8798848,FR,"ST NIC",492143N,061150E,1
8798848,FR,"ST NIC",492143N,061150E,8798870,FR,"REMISE A JORELLE",485334N,022915E,0
8798870,FR,"REMISE A JORELLE",485335N,022915E,8798870,FR,"REMISE A JORELLE",485334N,022915E,1
8798870,FR,"REMISE A JORELLE",485335N,022915E,8798871,FR,"LYCEE HENRI SELLIER",485457N,023054E,0
8798871,FR,"LYCEE HENRI SELLIER",485457N,023054E,8798871,FR,"LYCEE HENRI SELLIER",485457N,023054E,1
8798871,FR,"LYCEE HENRI SELLIER",485457N,023054E,8798880,FR,"PENTREZ PLAGE",000000N,000000E,0
8798880,FR,"PENTREZ PLAGE",481147S,041814E,8798880,FR,"PENTREZ PLAGE",000000N,000000E,1
8798880,FR,"PENTREZ PLAGE",481147S,041814E,8799063,FR,"LE COUDRAY MONTCEAUX JUSTICE",483354N,022917E,0
8799063,FR,"LE COUDRAY MONTCEAUX JUSTICE",483356N,023149E,8799063,FR,"LE COUDRAY MONTCEAUX JUSTICE",483354N,022917E,1
8799063,FR,"LE COUDRAY MONTCEAUX JUSTICE",483356N,023149E,8799147,FR,"MONTGERON EGLISE",484225N,022718E,0
8799147,FR,"Montgeron Eglise",484251N,022700E,8799147,FR,"MONTGERON EGLISE",484225N,022718E,1
8799147,FR,"Montgeron Eglise",484251N,022700E,8799148,FR,"ROND POINT EUROPE",483848N,020016W,0
8799148,FR,"ROND POINT EUROPE",483848N,020016W,8799148,FR,"ROND POINT EUROPE",483848N,020016W,1
8799148,FR,"ROND POINT EUROPE",483848N,020016W,8799149,FR,"DRAVEIL EGLISE",484110N,022431E,0
8799149,FR,"DRAVEIL EGLISE",484113N,022423E,8799149,FR,"DRAVEIL EGLISE",484110N,022431E,1
8799149,FR,"DRAVEIL EGLISE",484113N,022423E,8799150,FR,"VIGNEUX PATT DOIE",484213N,022549E,0
8799150,FR,"VIGNEUX PATT DOIE",484213N,022549E,8799150,FR,"VIGNEUX PATT DOIE",484213N,022549E,1
8799150,FR,"VIGNEUX PATT DOIE",484213N,022549E,8799415,FR,"AEROPORT CDG T3",490032N,023241E,0
8799415,FR,"PARIS AEROPORT CDGT",490053N,023422E,8799415,FR,"AEROPORT CDG T3",490032N,023241E,1
8799415,FR,"PARIS AEROPORT CDGT",490053N,023422E,8799421,FR,"AEROPORT CDG T1",490054N,023234E,0
8799421,FR,"AEROPORT CDG T1",490054N,023234E,8799421,FR,"AEROPORT CDG T1",490054N,023234E,1
8799421,FR,"AEROPORT CDG T1",490054N,023234E,8799422,FR,"AEROPORT CDG T2",490017N,023429E,0
8799422,FR,"AEROPORT CDG T2",490017N,023429E,8799422,FR,"AEROPORT CDG T2",490017N,023429E,1
8799422,FR,"AEROPORT CDG T2",490017N,023429E,8799437,FR,"ORDENER MARX DORMOY",485325N,022136E,0
8799437,FR,"ORDENER MARX DORMOY",485325N,022136E,8799437,FR,"ORDENER MARX DORMOY",485325N,022136E,1
8799437,FR,"ORDENER MARX DORMOY",485325N,022136E,8799446,FR,"PLACE DE LA CHAPELLE",485301N,022133E,0
8799446,FR,"PLACE DE LA CHAPELLE",485301N,022133E,8799446,FR,"PLACE DE LA CHAPELLE",485301N,022133E,1
8799446,FR,"PLACE DE LA CHAPELLE",485301N,022133E,8799456,FR,"RUE DES VIGNES",490016N,023252E,0
8799456,FR,"RUE DES VIGNES",490016N,023253E,8799456,FR,"RUE DES VIGNES",490016N,023252E,1
8799456,FR,"RUE DES VIGNES",490016N,023253E,8799474,FR,"MAIRIE DU 10EME",000000N,000000E,0
8799474,FR,"MAIRIE DU 10EME",484132N,022215E,8799474,FR,"MAIRIE DU 10EME",000000N,000000E,1
8799474,FR,"MAIRIE DU 10EME",484132N,022215E,8799477,FR,"CHATEAU DEAU",485220N,022121E,0
8799477,FR,"CHATEAU DEAU",485220N,022121E,8799477,FR,"CHATEAU DEAU",485220N,022121E,1
8799477,FR,"CHATEAU DEAU",485220N,022121E,8799479,FR,"REAUMUR ARTS ET METIERS",485156N,022114E,0
8799479,FR,"REAUMUR ARTS ET METIERS",485156N,022114E,8799479,FR,"REAUMUR ARTS ET METIERS",485156N,022114E,1
8799479,FR,"REAUMUR ARTS ET METIERS",485156N,022114E,8799481,FR,"REAUMUR SEBASTOPOL",485158N,022109E,0
8799481,FR,"REAUMUR SEBASTOPOL",485158N,022109E,8799481,FR,"REAUMUR SEBASTOPOL",485158N,022109E,1
8799481,FR,"REAUMUR SEBASTOPOL",485158N,022109E,8799608,FR,"EPINAY SOUS SENART",484152N,023111E,0
8799608,FR,"Epinay Sous Senart",484145N,023027E,8799608,FR,"EPINAY SOUS SENART",484152N,023111E,1
8799608,FR,"Epinay Sous Senart",484145N,023027E,8799705,FR,"QUINCY SOUS SENART",484018N,023220E,0
8799705,FR,"Quincy Sous Senart",484032N,023209E,8799705,FR,"QUINCY SOUS SENART",484018N,023220E,1
8799705,FR,"Quincy Sous Senart",484032N,023209E,871A111,FR,ALBI,435520N,020817E,0
87G0006,FR,ALBI,435520N,020817E,871A111,FR,ALBI,435520N,020817E,1
87G0006,FR,ALBI,435520N,020817E,871A088,FR,ANGERS,472752N,003322W,0
87G0009,FR,ANGERS,472752N,003322W,871A088,FR,ANGERS,472752N,003322W,1
87G0009,FR,ANGERS,472752N,003322W,8711601,FR,"GRETZ ARMAINVILLIERS",484443N,024344E,0
87G0010,FR,Gretz-Armainvilliers,484443N,024342E,8711601,FR,"GRETZ ARMAINVILLIERS",484443N,024344E,1
87G0010,FR,Gretz-Armainvilliers,484443N,024342E,871A145,FR,APACH,492731N,062220E,0
87G0011,FR,APACH,492731N,062220E,871A145,FR,APACH,492731N,062220E,1
87G0011,FR,APACH,492731N,062220E,871A066,FR,ARNAGE,475542N,001123E,0
87G0012,FR,ARNAGE,475542N,001123E,871A066,FR,ARNAGE,475542N,001123E,1
87G0012,FR,ARNAGE,475542N,001123E,8738113,FR,ASNIERES,485421N,021657E,0
87G0013,FR,AsniŔres,485421N,021657E,8738113,FR,ASNIERES,485421N,021657E,1
87G0013,FR,AsniŔres,485421N,021657E,8711602,FR,"OZOIR LA FERRIERE",484614N,024122E,0
87G0014,FR,"Ozoir la FerriŔre",484614N,024125E,8711602,FR,"OZOIR LA FERRIERE",484614N,024122E,1
87G0014,FR,"Ozoir la FerriŔre",484614N,024125E,8754525,FR,"ATHIS MONS",484716N,022200E,0
87G0016,FR,"Athis Mons",484716N,022200E,8754525,FR,"ATHIS MONS",484716N,022200E,1
87G0016,FR,"Athis Mons",484716N,022200E,8711603,FR,"ROISSY EN BRIE",484744N,023901E,0
87G0017,FR,"Roissy en Brie",484744N,023901E,8711603,FR,"ROISSY EN BRIE",484744N,023901E,1
87G0017,FR,"Roissy en Brie",484744N,023901E,8741778,FR,"AUBUSSON GARE ROUTIERE",455718N,021015E,0
87G0018,FR,"AUBUSSON GARE ROUTIERE",455718N,021015E,8741778,FR,"AUBUSSON GARE ROUTIERE",455718N,021015E,1
87G0018,FR,"AUBUSSON GARE ROUTIERE",455718N,021015E,8711604,FR,"EMERAINVILLE PONTAULT COMB.",484821N,023704E,0
87G0019,FR,"Emerainville Pontaul",484822N,023706E,8711604,FR,"EMERAINVILLE PONTAULT COMB.",484821N,023704E,1
87G0019,FR,"Emerainville Pontaul",484822N,023706E,8711621,FR,TOURNAN,484421N,024534E,0
87G0020,FR,Tournan,484422N,024531E,8711621,FR,TOURNAN,484421N,024534E,1
87G0020,FR,Tournan,484422N,024531E,8711629,FR,"VAIRES TORCY",485231N,023822E,0
87G0022,FR,"Vaires Torcy",485230N,023821E,8711629,FR,"VAIRES TORCY",485231N,023822E,1
87G0022,FR,"Vaires Torcy",485230N,023821E,871A044,FR,BALE,483213N,074235E,0
87G0023,FR,BALE,483213N,074235E,871A044,FR,BALE,483213N,074235E,1
87G0023,FR,BALE,483213N,074235E,8718205,FR,"MULHOUSE DORNACH",474447N,071831E,0
87G0024,FR,Mulhouse-Dornach,474448N,071829E,8718205,FR,"MULHOUSE DORNACH",474447N,071831E,1
87G0024,FR,Mulhouse-Dornach,474448N,071829E,871A035,FR,"BAR SUR AUBE",481419N,044223E,0
87G0025,FR,"BAR SUR AUBE",481419N,044223E,871A035,FR,"BAR SUR AUBE",481419N,044223E,1
87G0025,FR,"BAR SUR AUBE",481419N,044223E,871A157,FR,BARBEREY,481934N,040223E,0
87G0026,FR,BARBEREY,481934N,040223E,871A157,FR,BARBEREY,481934N,040223E,1
87G0026,FR,BARBEREY,481934N,040223E,8718266,FR,LUTTERBACH,474529N,071636E,0
87G0027,FR,"Lutterbach (Haut-Rhin)",474529N,071636E,8718266,FR,LUTTERBACH,474529N,071636E,1
87G0027,FR,"Lutterbach (Haut-Rhin)",474529N,071636E,8751611,FR,"BARBOTAN LES THER",435651N,000246W,0
87G0028,FR,"BARBOTAN LES THER",435651N,000246W,8751611,FR,"BARBOTAN LES THER",435651N,000246W,1
87G0028,FR,"BARBOTAN LES THER",435651N,000246W,8727141,FR,"AULNAY SOUS BOIS",485554N,022939E,0
87G0029,FR,"Aulnay sous Bois",485555N,022942E,8727141,FR,"AULNAY SOUS BOIS",485554N,022939E,1
87G0029,FR,"Aulnay sous Bois",485555N,022942E,8727142,FR,"SEVRAN LIVRY",485609N,023205E,0
87G0030,FR,"Sevran Livry",485611N,023205E,8727142,FR,"SEVRAN LIVRY",485609N,023205E,1
87G0030,FR,"Sevran Livry",485611N,023205E,8727214,FR,"LES GRESILLONS",485512N,021850E,0
87G0031,FR,"Les GrÚsillons",485513N,021850E,8727214,FR,"LES GRESILLONS",485512N,021850E,1
87G0031,FR,"Les GrÚsillons",485513N,021850E,8727605,FR,"ERMONT EAUBONNE",485849N,021616E,0
87G0032,FR,"Ermont Eaubonne",485850N,021615E,8727605,FR,"ERMONT EAUBONNE",485849N,021616E,1
87G0032,FR,"Ermont Eaubonne",485850N,021615E,8727610,FR,"ST OUEN LAUMONE",490242N,020619E,0
87G0033,FR,"St Ouen l'Aum˘ne",490243N,020621E,8727610,FR,"ST OUEN LAUMONE",490242N,020619E,1
87G0033,FR,"St Ouen l'Aum˘ne",490243N,020621E,871A075,FR,BELLEGARDE,460639N,054933E,0
87G0035,FR,BELLEGARDE,460639N,054933E,871A075,FR,BELLEGARDE,460639N,054933E,1
87G0035,FR,BELLEGARDE,460639N,054933E,8727618,FR,SANNOIS,485813N,021549E,0
87G0036,FR,Sannois,485814N,021550E,8727618,FR,SANNOIS,485813N,021549E,1
87G0036,FR,Sannois,485814N,021550E,8738101,FR,"PEREIRE LEVALLOIS",485309N,021758E,0
87G0038,FR,"Pereire Levallois",485307N,021752E,8738101,FR,"PEREIRE LEVALLOIS",485309N,021758E,1
87G0038,FR,"Pereire Levallois",485307N,021752E,8738112,FR,"CLICHY LEVALLOIS",485348N,021753E,0
87G0039,FR,"Clichy Levallois",485349N,021753E,8738112,FR,"CLICHY LEVALLOIS",485348N,021753E,1
87G0039,FR,"Clichy Levallois",485349N,021753E,871A155,FR,BESANCON,471448N,060118E,0
87G0040,FR,BESANCON,471448N,060118E,871A155,FR,BESANCON,471448N,060118E,1
87G0040,FR,BESANCON,471448N,060118E,8738159,FR,"MANTES STATION",485900N,014256E,0
87G0041,FR,"Mantes Station",485901N,014255E,8738159,FR,"MANTES STATION",485900N,014256E,1
87G0041,FR,"Mantes Station",485901N,014255E,8738165,FR,"ACHERES VILLE",485812N,020438E,0
87G0042,FR,"AchŔres Ville",485813N,020439E,8738165,FR,"ACHERES VILLE",485812N,020438E,1
87G0042,FR,"AchŔres Ville",485813N,020439E,8738190,FR,"CERGY PREFECTURE",490258N,020203E,0
87G0043,FR,"CERGY PREFECTURE",490211N,020445E,8738190,FR,"CERGY PREFECTURE",490258N,020203E,1
87G0043,FR,"CERGY PREFECTURE",490211N,020445E,8738328,FR,"MASSY VERRIERES",484405N,021623E,0
87G0044,FR,"Massy Verrieres",484405N,021626E,8738328,FR,"MASSY VERRIERES",484405N,021623E,1
87G0044,FR,"Massy Verrieres",484405N,021626E,871A175,FR,BITCHE,483635N,074510E,0
87G0045,FR,BITCHE,483635N,074510E,871A175,FR,BITCHE,483635N,074510E,1
87G0045,FR,BITCHE,483635N,074510E,8738631,FR,"NANTERRE UNIVERSITE",485405N,021254E,0
87G0046,FR,"Nanterre UniversitÚ",485405N,021253E,8738631,FR,"NANTERRE UNIVERSITE",485405N,021254E,1
87G0046,FR,"Nanterre UniversitÚ",485405N,021253E,871A191,FR,BLONVILLE,491953N,000208E,0
87G0047,FR,BLONVILLE,491953N,000208E,871A191,FR,BLONVILLE,491953N,000208E,1
87G0047,FR,BLONVILLE,491953N,000208E,8738642,FR,"MAISONS LAFFITTE",485645N,020839E,0
87G0048,FR,"Maisons Laffitte",485645N,020840E,8738642,FR,"MAISONS LAFFITTE",485645N,020839E,1
87G0048,FR,"Maisons Laffitte",485645N,020840E,8738664,FR,"VILLENNES SUR SEINE",485623N,015957E,0
87G0049,FR,"Villennes sur Seine",485622N,015958E,8738664,FR,"VILLENNES SUR SEINE",485623N,015957E,1
87G0049,FR,"Villennes sur Seine",485622N,015958E,8738665,FR,"VERNOUILLET VERNEUIL",485854N,015858E,0
87G0050,FR,"Vernouillet Verneuil",485852N,015859E,8738665,FR,"VERNOUILLET VERNEUIL",485854N,015858E,1
87G0050,FR,"Vernouillet Verneuil",485852N,015859E,8738668,FR,"LES MUREAUX",485933N,015447E,0
87G0051,FR,"Les Mureaux",485933N,015447E,8738668,FR,"LES MUREAUX",485933N,015447E,1
87G0051,FR,"Les Mureaux",485933N,015447E,871A023,FR,BORDEAUX,445003N,003601W,0
87G0052,FR,BORDEAUX,445003N,003601W,871A023,FR,BORDEAUX,445003N,003601W,1
87G0052,FR,BORDEAUX,445003N,003601W,8739325,FR,"LA VERRIERE",484520N,015637E,0
87G0053,FR,"La VerriŔre",484519N,015636E,8739325,FR,"LA VERRIERE",484520N,015637E,1
87G0053,FR,"La VerriŔre",484519N,015636E,8739384,FR,"ST QUENTIN EN YVELINE MONTIGNY",484629N,020023E,0
87G0054,FR,"St Quentin en Yvelin",484714N,020240E,8739384,FR,"ST QUENTIN EN YVELINE MONTIGNY",484629N,020023E,1
87G0054,FR,"St Quentin en Yvelin",484714N,020240E,871A019,FR,"BOULOGNE SUR MER",504404N,013541E,0
87G0056,FR,"BOULOGNE SUR MER",504404N,013541E,871A019,FR,"BOULOGNE SUR MER",504404N,013541E,1
87G0056,FR,"BOULOGNE SUR MER",504404N,013541E,8754519,FR,BRETIGNY,483624N,021807E,0
87G0058,FR,Brétigny,483623N,021806E,8754519,FR,BRETIGNY,483624N,021807E,1
87G0058,FR,Brétigny,483623N,021806E,8754520,FR,"ST MICHEL SUR ORGE",483807N,021823E,0
87G0059,FR,"St Michel sur Orge",483809N,021823E,8754520,FR,"ST MICHEL SUR ORGE",483807N,021823E,1
87G0059,FR,"St Michel sur Orge",483809N,021823E,8754521,FR,"STE GENEVIEVE DES BOIS",483911N,021847E,0
87G0060,FR,"Ste Genevieve des Bo",483911N,021848E,8754521,FR,"STE GENEVIEVE DES BOIS",483911N,021847E,1
87G0060,FR,"Ste Genevieve des Bo",483911N,021848E,8754522,FR,"EPINAY SUR ORGE",484010N,021954E,0
87G0061,FR,"Epinay sur Orge",484009N,021955E,8754522,FR,"EPINAY SUR ORGE",484010N,021954E,1
87G0061,FR,"Epinay sur Orge",484009N,021955E,8754523,FR,"SAVIGNY SUR ORGE",484035N,022108E,0
87G0062,FR,"Savigny sur Orge",484034N,022107E,8754523,FR,"SAVIGNY SUR ORGE",484035N,022108E,1
87G0062,FR,"Savigny sur Orge",484034N,022107E,8754524,FR,JUVISY,484122N,022259E,0
87G0063,FR,Juvisy,484122N,022259E,8754524,FR,JUVISY,484122N,022259E,1
87G0063,FR,Juvisy,484122N,022259E,8754526,FR,ABLON,484331N,022509E,0
87G0064,FR,Ablon,484331N,022509E,8754526,FR,ABLON,484331N,022509E,1
87G0064,FR,Ablon,484331N,022509E,8754731,FR,"ST MICHEL NOTRE DAME",485112N,022044E,0
87G0065,FR,"Paris St-Michel/Notr",485112N,022043E,8754731,FR,"ST MICHEL NOTRE DAME",485112N,022044E,1
87G0065,FR,"Paris St-Michel/Notr",485112N,022043E,8759182,FR,"VERSAILLES RG NOC",000000N,000000E,0
87G0067,FR,"VERSAILLES RG NOC",484800N,020742E,8759182,FR,"VERSAILLES RG NOC",000000N,000000E,1
87G0067,FR,"VERSAILLES RG NOC",484800N,020742E,8759501,FR,"MEAUX NOCTILIEN",000000N,000000E,0
87G0068,FR,"MEAUX NOCTILIEN",485724N,025226E,8759501,FR,"MEAUX NOCTILIEN",000000N,000000E,1
87G0068,FR,"MEAUX NOCTILIEN",485724N,025226E,8759700,FR,CHATEAUROUX,464834N,014158E,0
87G0069,FR,Châteauroux,464833N,014159E,8759700,FR,CHATEAUROUX,464834N,014158E,1
87G0069,FR,Châteauroux,464833N,014159E,871A198,FR,"CAGNES SUR MER",433928N,070851E,0
87G0071,FR,"CAGNES SUR MER",433928N,070851E,871A198,FR,"CAGNES SUR MER",433928N,070851E,1
87G0071,FR,"CAGNES SUR MER",433928N,070851E,871A005,FR,"CALAIS CENTRE",472015N,005916E,0
87G0072,FR,"CALAIS CENTRE",472015N,005916E,871A005,FR,"CALAIS CENTRE",472015N,005916E,1
87G0072,FR,"CALAIS CENTRE",472015N,005916E,871A091,FR,CALVI,423359N,084544E,0
87G0073,FR,CALVI,423359N,084544E,871A091,FR,CALVI,423359N,084544E,1
87G0073,FR,CALVI,423359N,084544E,8760484,FR,"POISSY NOCTILIEN",000000N,000000E,0
87G0074,FR,"POISSY NOCTILIEN",485559N,020231E,8760484,FR,"POISSY NOCTILIEN",000000N,000000E,1
87G0074,FR,"POISSY NOCTILIEN",485559N,020231E,8760486,FR,"LES CLAIRIERES DE V NOC",000000N,000000E,0
